url,fullname,name,surname,country,noc_code,discipline
https://en.asiangames2018.id/athletes/athlete/AN-Hyun-Jin-3030246/,AN Hyun Jin,HYUN JIN,AN,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/BYUN-Eun-Jeong-3030252/,BYUN Eun Jeong,EUN JEONG,BYUN,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/CHA-Un-Gyong-3030438/,CHA Un Gyong,UN GYONG,CHA,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/CHA-Un-Yong-3030435/,CHA Un Yong,UN YONG,CHA,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/CHOE-Kwang-Guk-3030430/,CHOE Kwang Guk,KWANG GUK,CHOE,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/CHOE-Kyong-Uk-3030445/,CHOE Kyong Uk,KYONG UK,CHOE,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/CHOE-Myong-Hak-3030431/,CHOE Myong Hak,MYONG HAK,CHOE,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/CHOI-Eunsil-3015667/,CHOI Eunsil,Eunsil,Choi,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/CHOI-Yu-Seul-3030254/,CHOI Yu Seul,YU SEUL,CHOI,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/HO-Su-Jong-3030437/,HO Su Jong,SU JONG,HO,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/HONG-Hun-3030581/,HONG Hun,HUN,HONG,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/HYUN-Jae-Chan-3030247/,HYUN Jae Chan,JAE CHAN,HYUN,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/JANG-Hyun-Jung-3030253/,JANG Hyun Jung,HYUN JUNG,JANG,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/JANG-Mi-Gyong-3030450/,JANG Mi Gyong,Mi Gyong,Jang,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/JO-Min-Ji-3030251/,JO Min Ji,MIN JI,JO,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/JON-Chung-Hyok-3030448/,JON Chung Hyok,CHUNG HYOK,JON,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/JONG-Kwang-Bok-3030429/,JONG Kwang Bok,KWANG BOK,JONG,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/JONG-Ye-Song-3027642/,JONG Ye Song,YE SONG,JONG,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/JUNG-Hoonseock-3030584/,JUNG Hoonseock,HOONSEOCK,JUNG,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KANG-Cho-Hee-3030256/,KANG Cho Hee,CHO HEE,KANG,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KANG-Jisu-3030579/,KANG Jisu,JISU,KANG,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/KANG-Leeseul-3015660/,KANG Leeseul,Leeseul,Kang,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/KIM-Chol-Jin-3030427/,KIM Chol Jin,CHOL JIN,KIM,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/KIM-Donghyeon-3030580/,KIM Donghyeon,DONGHYEON,KIM,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/KIM-Hanbyul-3015661/,KIM Hanbyul,Hanbyul,Kim,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/KIM-Hye-Yon-3030425/,KIM Hye Yon,Hye Yon,Kim,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/KIM-Hyeon-Hee-3030250/,KIM Hyeon Hee,HYEON HEE,KIM,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KIM-Jin-Il-3030449/,KIM Jin Il,JIN IL,KIM,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KIM-Pu-Song-3030447/,KIM Pu Song,PU SONG,KIM,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KIM-Sodam-9951406/,KIM Sodam,Sodam,Kim,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/KIM-Su-Hyang-3027646/,KIM Su Hyang,SU HYANG,KIM,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KIM-Sumin-3030575/,KIM Sumin,SUMIN,KIM,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/KIM-Un-Hui-3030433/,KIM Un Hui,UN HUI,KIM,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/KIM-Yong-Gil-3030244/,KIM Yong Gil,YONG GIL,KIM,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/KWAK-Jooyeong-3015709/,KWAK Jooyeong,Jooyeong,Kwak,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/KWON-Seungmin-3030577/,KWON Seungmin,SEUNGMIN,KWON,Korea,COR,Rowing
https://en.asiangames2018.id/athletes/athlete/LEE-Hyeon-Joo-3030249/,LEE Hyeon Joo,HYEON JOO,LEE,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/LEE-Ye-Lin-3030255/,LEE Ye Lin,YE LIN,LEE,Korea,COR,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/LIM-Yunghui-3015665/,LIM Yunghui,Yunghui,Lim,Korea,COR,Basketball
https://en.asiangames2018.id/athletes/athlete/MYEONG-Suseong-3030578/,MYEONG Suseong,SUSEONG,MYEONG,Korea,COR,Rowing
