url,fullname,name,surname,country,noc_code,discipline
https://en.asiangames2018.id/athletes/athlete/ABDULLOEV-Abdughafur-3004522/,ABDULLOEV Abdughafur,Abdughafur,Abdulloev,Tajikistan,TJK,Ju-Jitsu
https://en.asiangames2018.id/athletes/athlete/ABDULNAZAROV-Shoymard-3004519/,ABDULNAZAROV Shoymard,Shoymard,Abdulnazarov,Tajikistan,TJK,Ju-Jitsu
https://en.asiangames2018.id/athletes/athlete/AKHMEDOV-Mubinjon-3010397/,AKHMEDOV Mubinjon,MUBINJON,AKHMEDOV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/ANAKULOV-Farkhod-3004327/,ANAKULOV Farkhod,FARKHOD,ANAKULOV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/ATABAEV-Davron-3004005/,ATABAEV Davron,Davron,Atabaev,Tajikistan,TJK,Athletics
https://en.asiangames2018.id/athletes/athlete/AZIMOVA-Mavzuna-3005150/,AZIMOVA Mavzuna,MAVZUNA,AZIMOVA,Tajikistan,TJK,Archery
https://en.asiangames2018.id/athletes/athlete/AZIZOV-Sukhroj-3004066/,AZIZOV Sukhroj,SUKHROJ,AZIZOV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/BOBOEVA-Shakhnoza-3008969/,BOBOEVA Shakhnoza,Shakhnoza,Boboeva,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/BOBOMURODOV-Alidzhon-3004510/,BOBOMURODOV Alidzhon,ALIDZHON,BOBOMURODOV,Tajikistan,TJK,Ju-Jitsu
https://en.asiangames2018.id/athletes/athlete/BOKIEV-Yokubdzhon-3021390/,BOKIEV Yokubdzhon,Yokubdzhon,BOKIEV,Tajikistan,TJK,Judo
https://en.asiangames2018.id/athletes/athlete/BOQIEV-Sukhrob-3003488/,BOQIEV Sukhrob,Sukhrob,BOQIEV,Tajikistan,TJK,Judo
https://en.asiangames2018.id/athletes/athlete/BORDACHYOVA-Ekaterina-3002234/,BORDACHYOVA Ekaterina,EKATERINA,BORDACHYOVA,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/CHINGIZOV-Alisher-3002240/,CHINGIZOV Alisher,ALISHER,CHINGIZOV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/DADOBAEVA-Obida-3003225/,DADOBAEVA Obida,OBIDA,DADOBAEVA,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/DAMINOV-Mustafo-3003565/,DAMINOV Mustafo,MUSTAFO,DAMINOV,Tajikistan,TJK,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/DAMINOV-Shahriyor-3003405/,DAMINOV Shahriyor,SHAHRIYOR,DAMINOV,Tajikistan,TJK,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/DEREPASKIN-Grigoriy-3004004/,DEREPASKIN Grigoriy,Grigoriy,Derepaskin,Tajikistan,TJK,Athletics
https://en.asiangames2018.id/athletes/athlete/DODOV-Orifdzhon-3005548/,DODOV Orifdzhon,ORIFDZHON,DODOV,Tajikistan,TJK,Kurash
https://en.asiangames2018.id/athletes/athlete/DZHALILOV-Gamid-3004852/,DZHALILOV Gamid,GAMID,DZHALILOV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/DZHOMII-Khasani-3005528/,DZHOMII Khasani,KHASANI,DZHOMII,Tajikistan,TJK,Sambo
https://en.asiangames2018.id/athletes/athlete/EROFEEVA-Olga-3003378/,EROFEEVA Olga,OLGA,EROFEEVA,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/FAYZIEV-Abdulqosim-3004081/,FAYZIEV Abdulqosim,ABDULQOSIM,FAYZIEV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/FAYZULLAEV-Bezhan-3005163/,FAYZULLAEV Bezhan,BEZHAN,FAYZULLAEV,Tajikistan,TJK,Shooting
https://en.asiangames2018.id/athletes/athlete/FAYZULLOEVA-Marjona-3010156/,FAYZULLOEVA Marjona,Marjona,Fayzulloeva,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/FOZILOVA-Madina-3008755/,FOZILOVA Madina,Madina,Fozilova,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/GADOEV-Ardasher-3003952/,GADOEV Ardasher,ARDASHER,GADOEV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/GAZALSHOI-Davlatshoi-3005540/,GAZALSHOI Davlatshoi,DAVLATSHOI,GAZALSHOI,Tajikistan,TJK,Kurash
https://en.asiangames2018.id/athletes/athlete/GHAFOROVA-Madina-3004567/,GHAFOROVA Madina,MADINA,GHAFOROVA,Tajikistan,TJK,Boxing
https://en.asiangames2018.id/athletes/athlete/GHAFUROV-Abdusattor-3010365/,GHAFUROV Abdusattor,ABDUSATTOR,GHAFUROV,Tajikistan,TJK,Canoe/Kayak Sprint
https://en.asiangames2018.id/athletes/athlete/GULOSORI-Sukhrob-3005074/,GULOSORI Sukhrob,SUKHROB,GULOSORI,Tajikistan,TJK,Karate
https://en.asiangames2018.id/athletes/athlete/HAIDAROV-Javohir-3005061/,HAIDAROV Javohir,JAVOHIR,HAIDAROV,Tajikistan,TJK,Karate
https://en.asiangames2018.id/athletes/athlete/HALIMOV-Bahodur-3009306/,HALIMOV Bahodur,BAHODUR,HALIMOV,Tajikistan,TJK,Kurash
https://en.asiangames2018.id/athletes/athlete/ISHANOV-Olimjon-3003980/,ISHANOV Olimjon,OLIMJON,ISHANOV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/ISKANDARI-Rustam-3004288/,ISKANDARI Rustam,RUSTAM,ISKANDARI,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/ISMAILOV-Mansur-3004075/,ISMAILOV Mansur,MANSUR,ISMAILOV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/ISMATOV-Odilshoh-3004011/,ISMATOV Odilshoh,Odilshoh,Ismatov,Tajikistan,TJK,Athletics
https://en.asiangames2018.id/athletes/athlete/KHAIRULLOEV-Alijon-3002230/,KHAIRULLOEV Alijon,ALIJON,KHAIRULLOEV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/KHALIMOVA-Laylo-3008435/,KHALIMOVA Laylo,Laylo,Khalimova,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/KHALIMOVA-Mokhru-3010323/,KHALIMOVA Mokhru,MOKHRU,KHALIMOVA,Tajikistan,TJK,Taekwondo
https://en.asiangames2018.id/athletes/athlete/KHASANBEKOV-Umed-3014884/,KHASANBEKOV Umed,UMED,KHASANBEKOV,Tajikistan,TJK,Sambo
https://en.asiangames2018.id/athletes/athlete/KHASANOV-Bakhtovar-3014473/,KHASANOV Bakhtovar,BAKHTOVAR,KHASANOV,Tajikistan,TJK,Wrestling
https://en.asiangames2018.id/athletes/athlete/KHOJAEVA-Shukrona-3006085/,KHOJAEVA Shukrona,Shukrona,Khojaeva,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/KHOJAZODA-Behruzi-3002250/,KHOJAZODA Behruzi,Behruzi,KHOJAZODA,Tajikistan,TJK,Judo
https://en.asiangames2018.id/athletes/athlete/KHOJAZODA-Behruzi-3002250/,KHOJAZODA Behruzi,Behruzi,KHOJAZODA,Tajikistan,TJK,Kurash
https://en.asiangames2018.id/athletes/athlete/KHOLNAZAROVA-Sayramjon-3010152/,KHOLNAZAROVA Sayramjon,Sayramjon,Kholnazarova,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/KHORKASHEV-Nabimukhamad-3014377/,KHORKASHEV Nabimukhamad,NABIMUKHAMAD,KHORKASHEV,Tajikistan,TJK,Kurash
https://en.asiangames2018.id/athletes/athlete/KHORKASHOV-Ramziyor-3003954/,KHORKASHOV Ramziyor,RAMZIYOR,KHORKASHOV,Tajikistan,TJK,Swimming
https://en.asiangames2018.id/athletes/athlete/KHUDODODOVA-Nekubakht-3008311/,KHUDODODOVA Nekubakht,Nekubakht,Khudododova,Tajikistan,TJK,Football
https://en.asiangames2018.id/athletes/athlete/KHUDOYAROV-Umedzhon-3014051/,KHUDOYAROV Umedzhon,UMEDZHON,KHUDOYAROV,Tajikistan,TJK,Archery
https://en.asiangames2018.id/athletes/athlete/KHUKMATOV-Saidsho-3004506/,KHUKMATOV Saidsho,SAIDSHO,KHUKMATOV,Tajikistan,TJK,Ju-Jitsu
