url,fullname,name,surname,country,noc_code,discipline
https://en.asiangames2018.id/athletes/athlete/ALIN-de-SOUSA-Leticia-Febriana-3013718/,ALIN de SOUSA Leticia Febriana,Leticia Febriana,Alin de Sousa,Timor Leste,TLS,Beach Volleyball
https://en.asiangames2018.id/athletes/athlete/ALVES-IMA-KEFI-Frangcyatma-3015622/,ALVES IMA KEFI Frangcyatma,Frangcyatma,Alves Ima Kefi,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/ATAIDE-Manuel-Belo-Amaral-3014068/,ATAIDE Manuel Belo Amaral,Manuel Belo Amaral,Ataide,Timor Leste,TLS,Athletics
https://en.asiangames2018.id/athletes/athlete/AUGUSTO-FERNANDES-da-SILV-Gumario-3015516/,AUGUSTO FERNANDES da SILV Gumario,Gumario,Augusto Fernandes da Silva Mor,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/BARBOSA-NETO-XIMENES-Joao-3014228/,BARBOSA NETO XIMENES Joao,JOAO,BARBOSA NETO XIMENES,Timor Leste,TLS,Boxing
https://en.asiangames2018.id/athletes/athlete/BARRETO-de-LIMA-Mouzinho-3018567/,BARRETO de LIMA Mouzinho,Mouzinho,Barreto de Lima,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/BELO-AMARAL-SOARES-Roberto-3015933/,BELO AMARAL SOARES Roberto,Roberto,Belo Amaral Soares,Timor Leste,TLS,Athletics
https://en.asiangames2018.id/athletes/athlete/CAMINHA-Adilijia-3013715/,CAMINHA Adilijia,Adilijia,Caminha,Timor Leste,TLS,Beach Volleyball
https://en.asiangames2018.id/athletes/athlete/CARDOSO-FERNANDES-Lucelia-Solinha-3013074/,CARDOSO FERNANDES Lucelia Solinha,LUCELIA SOLINHA,CARDOSO FERNANDES,Timor Leste,TLS,Karate
https://en.asiangames2018.id/athletes/athlete/CORTEREAL-de-JESUS-LEMOS-Nilton-G-3014011/,CORTEREAL de JESUS LEMOS Nilton G.,NILTON GILMAN,CORTEREAL DE JESUS LEMOS,Timor Leste,TLS,Taekwondo
https://en.asiangames2018.id/athletes/athlete/da-COSTA-ALVES-Apolinario-3014246/,da COSTA ALVES Apolinario,APOLINARIO,DA COSTA ALVES,Timor Leste,TLS,Boxing
https://en.asiangames2018.id/athletes/athlete/da-COSTA-da-SILVA-PINTO-B-Ana-3013984/,da COSTA da SILVA PINTO B Ana,ANA,DA COSTA DA SILVA PINTO B,Timor Leste,TLS,Taekwondo
https://en.asiangames2018.id/athletes/athlete/da-CRUZ-MARTINS-Henrique-Wilson-3015627/,da CRUZ MARTINS Henrique Wilson,Henrique Wilson,da Cruz Martins,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/da-FONSECA-Jose-Carlos-3018574/,da FONSECA Jose Carlos,Jose Carlos,da Fonseca,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/da-SILVA-Nelson-Francisco-Cirilio-3018825/,da SILVA Nelson Francisco Cirilio,NELSON FRANCISCO CIRILIO,DA SILVA,Timor Leste,TLS,Shooting
https://en.asiangames2018.id/athletes/athlete/da-SILVA-CONCECAO-Mateus-3014129/,da SILVA CONCECAO Mateus,MATEUS,DA SILVA CONCECAO,Timor Leste,TLS,Pencak Silat
https://en.asiangames2018.id/athletes/athlete/da-SILVA-GARCIA-Silveiro-da-R-3018579/,da SILVA GARCIA Silveiro da R.,Silveiro da Resureicao,da Silva Garcia,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/da-SILVA-PEREIRA-Fagio-Augusto-3015500/,da SILVA PEREIRA Fagio Augusto,Fagio Augusto,da Silva Pereira,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/de-ALMEIDA-Armindo-Correia-3015619/,de ALMEIDA Armindo Correia,Armindo Correia,de Almeida,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/DE-DEUS-Felisberto-3014064/,DE DEUS Felisberto,Felisberto,de Deus,Timor Leste,TLS,Athletics
https://en.asiangames2018.id/athletes/athlete/de-JESUS-BOAVIDA-BARROS-Maria-M-3013958/,de JESUS BOAVIDA BARROS Maria M.,MARIA MADEIRA,DE JESUS BOAVIDA BARROS,Timor Leste,TLS,Taekwondo
https://en.asiangames2018.id/athletes/athlete/de-JESUS-da-SILVA-NADEAK-Evalinda-3013992/,de JESUS da SILVA NADEAK Evalinda,EVALINDA,DE JESUS DA SILVA NADEAK,Timor Leste,TLS,Taekwondo
https://en.asiangames2018.id/athletes/athlete/DE-JESUS-ORNAI-Ermelinda-3030151/,DE JESUS ORNAI Ermelinda,Ermelinda,de Jesus Ornai,Timor Leste,TLS,Athletics
https://en.asiangames2018.id/athletes/athlete/de-JESUS-REIS-Nataniel-3015617/,de JESUS REIS Nataniel,Nataniel,de Jesus Reis,Timor Leste,TLS,Football
https://en.asiangames2018.id/athletes/athlete/de-JESUS-XIMENES-Cristina-A-M-3024225/,de JESUS XIMENES Cristina A. M.,CRISTINA ANTONIO MODESTA,DE JESUS XIMENES,Timor Leste,TLS,Shooting
https://en.asiangames2018.id/athletes/athlete/DIAS-MARQUES-Noviana-3013085/,DIAS MARQUES Noviana,NOVIANA,DIAS MARQUES,Timor Leste,TLS,Karate
https://en.asiangames2018.id/athletes/athlete/dos-REIS-GAMA-Norberto-3014038/,dos REIS GAMA Norberto,NORBERTO,DOS REIS GAMA,Timor Leste,TLS,Weightlifting
https://en.asiangames2018.id/athletes/athlete/dos-REIS-MENDONCA-Juliao-3015511/,dos REIS MENDONCA Juliao,Juliao,dos Reis Mendonca,Timor Leste,TLS,Football
